label,intensidade,simetria
1,57.21568627450981,70.48627450980392
1,53.1921568627451,79.2235294117647
1,57.44313725490196,71.20784313725491
1,65.31372549019608,64.65098039215687
1,68.72941176470589,85.45098039215686
1,48.74901960784314,82.29803921568627
1,51.1686274509804,69.12156862745098
1,55.03529411764706,83.04313725490195
1,65.94901960784314,74.80000000000001
1,68.7843137254902,76.4235294117647
1,69.49803921568628,65.6470588235294
1,69.25490196078431,60.97254901960784
1,55.45098039215687,65.30196078431374
1,55.71372549019608,63.2
1,56.25490196078432,81.2313725490196
1,54.33725490196078,82.02352941176471
1,67.25882352941177,62.14117647058824
1,44.70196078431373,72.8549019607843
1,49.72549019607843,77.45882352941176
1,48.61960784313725,71.66274509803921
1,46.46666666666667,69.16078431372549
1,51.98039215686274,68.0156862745098
1,50.57254901960784,67.09803921568627
1,62.70980392156863,64.35294117647058
1,49.02745098039216,82.03137254901961
1,64.49411764705883,67.1686274509804
1,53.77647058823529,87.73333333333332
1,65.03921568627452,86.7607843137255
1,70.11372549019607,70.76862745098039
1,48.93725490196079,80.65098039215687
1,51.780392156862746,70.0156862745098
1,53.27843137254902,67.00392156862745
1,57.15294117647059,64.09411764705882
1,46.64705882352941,66.69803921568626
1,57.23921568627451,86.43137254901961
1,60.28235294117647,85.51372549019608
1,50.1686274509804,84.93333333333334
1,44.25882352941176,75.71764705882353
1,57.53333333333333,76.0078431372549
1,54.07843137254902,86.4
1,66.30980392156863,85.1921568627451
1,46.25098039215686,72.46274509803922
1,65.70980392156862,64.7921568627451
1,65.24313725490197,88.46274509803922
1,66.97647058823529,62.792156862745095
1,51.74117647058824,71.50588235294117
1,60.95294117647059,84.70588235294117
1,72.89411764705882,77.93725490196078
1,55.94509803921569,77.40392156862745
1,56.31764705882353,72.97254901960784
1,55.04705882352941,62.52549019607844
1,52.266666666666666,81.08235294117647
1,49.82745098039216,82.50980392156862
1,59.38823529411765,69.70980392156864
1,54.69803921568627,71.95294117647059
1,46.23529411764706,76.89411764705882
1,64.40392156862745,68.8549019607843
1,59.01568627450981,67.70980392156864
1,46.207843137254905,79.13725490196079
1,49.56470588235294,64.43137254901961
1,53.05098039215687,81.00392156862745
1,45.66666666666666,70.89411764705882
1,62.59607843137255,81.5921568627451
1,52.04705882352941,86.65882352941176
1,72.13725490196079,71.2392156862745
1,57.1843137254902,64.57254901960783
1,59.1921568627451,64.95686274509805
1,52.52941176470589,73.35686274509804
1,51.54117647058823,73.86666666666667
1,47.34901960784314,79.04313725490195
1,48.92156862745098,81.93725490196078
1,58.29803921568627,74.0078431372549
1,56.03137254901961,85.6313725490196
1,45.47843137254902,73.78039215686275
1,65.2392156862745,85.45882352941177
1,64.81960784313725,59.52941176470589
1,55.22745098039216,81.10588235294118
1,47.909803921568624,81.27058823529413
1,47.46666666666667,76.20392156862745
1,64.79607843137255,61.2
1,59.21176470588235,65.41176470588235
1,50.36862745098039,83.83529411764707
1,52.92549019607843,62.44705882352941
1,61.87058823529412,62.32941176470588
1,68.55294117647058,61.372549019607845
1,51.07843137254902,74.69019607843137
1,46.68627450980392,77.93725490196078
1,57.31372549019608,79.35686274509804
1,69.50196078431372,80.33725490196079
1,50.69803921568627,65.2
1,50.62745098039216,63.372549019607845
1,50.18039215686274,71.68627450980392
1,46.5843137254902,76.76862745098039
1,52.33725490196078,76.50196078431372
1,64.94509803921568,61.36470588235294
1,48.58039215686274,63.31764705882353
1,45.51764705882353,74.30588235294118
1,66.05882352941177,61.090196078431376
1,57.21176470588235,58.21176470588235
1,59.93725490196079,80.37647058823529
1,55.811764705882354,68.50196078431372
1,60.372549019607845,79.56078431372549
1,50.60392156862745,63.207843137254905
1,51.72156862745098,65.34117647058824
1,56.3843137254902,87.41176470588235
1,48.04313725490197,84.06274509803922
1,45.74509803921568,66.69019607843137
1,54.09803921568628,67.10588235294118
1,65.61960784313726,69.56862745098039
1,56.325490196078434,64.8235294117647
1,50.53333333333333,79.70196078431373
1,50.28235294117647,64.55686274509804
1,50.74901960784314,73.09019607843138
1,51.23529411764706,68.94117647058823
1,55.76470588235294,82.90980392156862
1,64.8313725490196,78.65098039215687
1,49.56470588235294,77.9843137254902
1,66.17254901960784,77.1450980392157
1,57.82745098039216,74.10196078431372
1,46.090196078431376,80.98039215686273
1,53.23529411764706,65.27843137254902
1,63.4,77.04313725490196
1,52.45098039215687,84.14117647058823
1,73.67843137254901,68.70588235294117
1,46.41176470588236,82.0078431372549
1,62.462745098039214,72.0
1,54.07058823529412,85.30196078431374
1,44.11372549019608,76.18039215686275
1,63.72549019607843,86.90196078431373
1,53.819607843137256,84.06274509803922
1,50.8078431372549,78.43921568627451
1,72.3529411764706,74.28235294117647
1,66.38039215686274,85.63921568627451
1,71.70196078431373,67.46666666666667
1,60.65098039215686,78.14117647058823
1,53.674509803921566,75.72549019607843
1,50.431372549019606,64.25098039215686
1,74.56078431372549,73.02745098039216
1,68.51764705882353,65.35686274509804
1,53.67843137254902,87.91372549019607
1,58.67058823529412,87.37254901960785
1,53.490196078431374,83.40392156862745
1,50.71764705882353,86.36078431372549
1,65.43137254901961,70.41568627450981
1,53.05882352941177,86.8078431372549
1,56.09411764705882,67.09803921568627
1,52.32941176470588,72.7372549019608
1,62.0,77.89019607843137
1,58.34901960784314,86.90196078431373
1,45.4,78.0392156862745
1,62.02745098039216,76.90980392156862
1,62.79607843137255,81.6
1,45.372549019607845,76.65882352941176
1,62.99607843137255,72.19607843137254
1,55.03529411764706,86.03137254901961
1,47.54117647058823,66.02352941176471
1,48.8,76.21176470588236
1,72.62352941176471,67.23137254901961
1,71.84313725490196,73.2156862745098
1,59.52156862745098,76.46274509803922
1,61.333333333333336,78.62745098039215
1,53.04705882352941,60.21960784313725
1,48.79607843137255,64.08627450980391
1,44.15294117647059,74.56470588235294
1,58.04313725490197,77.47450980392156
1,56.83529411764706,86.42352941176472
1,49.70196078431373,80.32156862745097
1,57.03529411764706,79.76470588235294
1,53.28627450980392,76.53333333333333
1,44.07843137254902,72.94117647058823
1,47.37647058823529,80.57254901960783
1,60.51764705882353,86.14117647058823
1,52.96078431372549,66.94117647058823
1,51.83921568627451,79.39607843137256
1,55.1686274509804,70.31372549019608
1,59.66666666666666,74.83137254901962
1,51.33725490196078,84.74509803921569
1,69.06666666666666,82.29019607843136
1,58.25490196078432,67.92941176470589
1,47.13725490196079,74.54117647058823
1,65.27450980392157,72.50196078431372
1,67.2078431372549,80.98039215686273
1,46.83529411764706,67.27843137254902
1,58.45490196078431,85.43529411764706
1,64.02352941176471,74.38431372549019
1,45.91372549019608,67.07450980392156
1,49.42745098039216,74.68235294117648
1,51.615686274509805,87.12156862745098
1,63.86274509803921,82.25098039215686
1,58.02745098039216,71.16078431372549
1,60.84705882352941,64.73725490196078
1,50.819607843137256,63.80392156862745
1,49.5921568627451,73.56078431372549
1,67.96470588235294,64.25098039215686
1,56.53333333333333,76.31372549019608
1,68.26666666666667,67.2392156862745
1,45.84313725490196,72.37647058823529
1,48.53333333333333,62.33725490196079
1,57.64313725490196,77.00392156862745
1,46.09411764705882,73.27058823529411
1,62.36470588235294,61.50588235294118
1,61.129411764705885,73.2392156862745
1,54.83529411764706,65.64705882352942
1,56.819607843137256,72.28235294117647
1,54.780392156862746,80.52549019607844
1,45.64313725490196,74.65882352941176
1,54.34901960784314,67.44313725490196
1,45.61960784313725,66.42352941176472
1,46.70588235294117,66.14117647058823
1,54.14901960784314,87.88235294117646
1,55.87450980392157,84.70588235294117
1,44.03529411764706,75.15294117647059
1,51.345098039215685,82.4
1,47.41176470588236,67.89803921568627
1,57.44705882352941,86.64313725490196
1,49.89411764705882,67.5764705882353
1,59.57254901960784,81.9843137254902
1,58.10588235294118,86.98039215686273
1,47.69019607843137,70.09411764705882
1,51.96078431372549,72.84705882352941
1,69.76470588235294,68.4156862745098
1,44.02745098039216,72.04705882352941
1,51.45490196078431,73.39607843137256
1,51.16470588235294,67.5764705882353
1,46.23921568627451,81.77254901960784
1,64.2078431372549,61.09803921568627
1,44.98823529411764,69.92941176470589
1,48.34117647058824,79.28627450980392
1,52.917647058823526,88.02352941176471
1,47.88235294117647,83.90588235294118
1,51.36470588235294,86.18823529411765
1,54.27058823529412,82.36078431372549
1,49.28627450980392,75.46666666666667
1,53.05882352941177,72.28235294117647
1,47.1764705882353,76.87843137254902
1,52.28235294117647,84.53333333333333
1,63.52941176470589,60.0078431372549
1,53.03137254901961,75.38039215686274
1,57.4078431372549,87.9607843137255
1,58.2,72.17254901960786
1,61.372549019607845,87.9921568627451
1,72.25882352941177,74.69019607843137
1,50.34901960784314,79.44313725490196
1,47.85490196078431,75.80392156862746
1,53.03529411764706,66.59607843137255
1,50.21176470588235,84.54901960784314
1,56.20392156862745,86.33725490196079
1,52.831372549019605,82.31372549019608
1,45.76078431372549,68.66666666666666
1,62.82745098039216,87.70196078431373
1,54.43529411764706,85.09019607843138
1,63.831372549019605,73.01176470588236
1,57.47058823529412,85.2156862745098
1,45.74117647058824,76.43137254901961
1,47.73333333333333,75.02745098039216
1,46.8235294117647,82.74509803921569
1,54.83529411764706,87.70980392156864
1,56.34117647058824,82.28235294117647
1,55.305882352941175,88.94117647058823
1,53.90588235294118,73.47450980392156
1,54.28627450980392,88.25098039215686
1,64.42745098039215,59.01176470588236
1,62.05882352941177,77.00392156862745
1,53.08627450980392,68.8549019607843
1,58.89019607843137,73.09019607843138
1,51.4078431372549,74.20392156862745
1,50.48235294117647,70.33725490196079
1,71.26274509803922,82.92549019607844
1,58.14901960784314,89.46666666666667
1,53.66274509803922,81.03529411764706
1,61.2,68.55686274509804
1,52.615686274509805,87.41176470588235
1,53.01568627450981,75.44313725490196
1,64.30980392156863,64.0235294117647
1,65.25490196078431,81.2392156862745
1,43.976470588235294,71.76470588235294
1,53.90588235294118,66.03137254901961
1,69.09411764705882,61.49803921568628
1,51.21960784313725,84.11764705882354
1,64.78039215686275,80.50196078431372
1,49.77647058823529,73.52156862745099
1,48.24313725490196,71.24705882352941
1,44.52156862745098,77.78039215686275
1,45.52941176470589,69.01176470588236
1,48.24705882352941,68.95686274509804
1,58.35686274509804,86.98039215686273
1,57.52941176470589,73.01176470588236
1,50.05882352941177,77.32549019607842
1,62.20392156862745,89.02745098039216
1,72.3843137254902,66.12549019607843
1,50.98039215686274,78.25882352941177
1,53.73725490196078,87.86666666666667
1,65.3921568627451,80.45490196078431
1,55.07450980392157,83.30196078431372
1,44.26274509803922,70.75294117647059
1,49.372549019607845,73.6313725490196
1,50.88627450980392,83.05098039215686
1,46.35686274509804,80.46274509803922
1,58.831372549019605,88.75294117647059
1,50.59607843137255,74.48627450980392
1,51.28627450980392,75.85882352941177
1,55.36078431372549,59.13725490196079
1,50.74901960784314,75.6313725490196
1,49.52156862745098,82.10196078431372
1,68.89411764705882,80.03137254901961
1,49.90196078431372,74.59607843137255
1,45.294117647058826,77.02745098039216
1,55.41960784313726,80.27450980392157
1,58.18039215686274,58.18039215686274
1,58.79607843137255,86.08627450980393
1,57.87843137254902,57.92156862745098
1,45.11764705882353,70.93333333333334
1,71.67450980392157,73.84313725490196
1,62.45098039215687,64.48627450980392
1,53.27843137254902,66.0156862745098
1,58.36862745098039,64.29019607843136
1,62.949019607843134,87.92156862745098
1,46.66274509803922,73.52156862745099
1,67.75294117647059,69.81960784313725
1,45.03137254901961,77.17647058823529
1,74.2156862745098,79.01176470588234
1,52.25098039215686,76.38431372549019
1,61.13725490196079,57.87450980392157
1,72.3529411764706,83.38039215686274
1,47.95294117647059,71.44313725490196
1,69.17254901960784,73.30196078431374
1,57.462745098039214,86.66666666666666
1,66.31372549019608,84.3921568627451
1,62.72941176470588,69.06666666666666
1,51.64313725490196,80.50196078431372
1,50.4078431372549,82.38431372549019
1,50.56078431372549,86.35294117647058
1,50.36862745098039,83.54509803921569
1,53.47450980392157,86.45490196078431
1,61.64313725490196,78.8156862745098
1,58.43921568627451,86.8156862745098
1,68.92156862745098,76.99607843137255
1,49.431372549019606,80.47843137254901
1,72.85098039215686,76.22745098039215
1,46.69803921568627,67.84313725490196
1,64.00784313725491,69.94509803921568
1,48.588235294117645,83.62352941176471
1,54.780392156862746,83.1921568627451
1,59.50980392156863,67.95294117647059
1,55.32156862745098,60.05490196078432
1,49.34901960784314,77.79607843137255
1,71.78039215686275,65.70196078431373
1,52.49411764705882,72.34509803921569
1,62.95294117647059,80.76078431372548
1,44.6078431372549,77.45098039215686
1,66.50588235294117,66.4078431372549
1,61.07843137254902,87.2627450980392
1,64.03137254901961,86.43921568627451
1,59.33725490196078,89.08235294117648
1,46.73725490196078,75.1921568627451
1,64.06666666666666,79.67058823529412
1,53.49803921568628,83.6156862745098
1,45.38039215686275,76.07058823529412
1,61.78823529411765,71.00392156862745
1,48.97254901960784,77.04313725490196
1,58.51764705882353,86.87058823529412
1,57.85490196078431,83.51372549019608
1,49.77254901960784,65.36470588235295
1,50.66666666666666,84.72156862745098
1,50.101960784313725,74.94901960784313
1,69.81960784313725,67.58431372549019
1,53.12549019607843,69.2
1,52.858823529411765,79.16078431372549
1,63.88235294117647,86.10196078431372
1,72.94117647058823,79.34901960784313
1,72.02745098039216,65.09019607843138
1,59.24705882352941,79.91372549019607
1,50.51372549019608,80.97254901960784
1,53.10588235294118,84.18039215686275
1,56.53725490196079,81.28627450980392
1,53.90196078431372,87.80392156862746
1,58.54117647058823,84.51764705882353
1,51.811764705882354,67.43529411764706
1,52.25882352941176,60.3921568627451
1,57.48627450980392,63.33333333333333
1,69.6078431372549,74.71372549019608
1,51.65882352941176,81.5764705882353
1,66.1686274509804,86.73725490196078
1,56.4078431372549,63.79607843137255
1,63.73333333333333,85.53725490196078
1,48.90588235294118,68.49411764705883
1,55.56078431372549,80.66666666666667
1,52.64705882352941,78.04705882352941
1,51.35686274509804,64.44705882352942
1,48.2,77.61568627450981
1,67.51372549019608,77.23921568627452
1,59.54509803921569,74.0156862745098
1,58.74901960784314,65.37254901960785
1,61.66666666666666,69.75686274509803
1,61.27058823529412,82.50980392156863
1,45.08627450980392,74.24313725490197
1,62.325490196078434,70.31372549019608
1,52.78823529411765,66.02352941176471
1,50.13333333333333,62.423529411764704
1,46.49411764705882,77.52156862745099
1,54.93333333333333,87.85882352941177
1,52.64313725490196,73.93725490196078
1,48.61176470588235,73.6
1,53.45098039215687,86.10980392156863
1,52.27058823529412,87.51372549019608
1,47.64705882352941,75.82745098039216
1,64.14901960784314,74.03137254901961
1,52.58039215686274,84.56470588235294
1,49.101960784313725,72.4470588235294
1,74.3843137254902,77.16862745098038
1,73.15686274509804,74.62745098039215
1,52.0,85.6078431372549
1,61.27843137254902,69.74117647058823
1,57.76862745098039,64.90980392156862
1,66.71764705882353,73.63921568627451
1,52.8156862745098,81.80392156862746
1,53.69803921568627,70.68235294117648
1,54.90196078431372,68.38431372549019
1,58.91372549019608,85.06666666666666
1,59.42745098039216,77.90588235294118
1,65.04313725490196,78.04705882352941
1,50.77254901960784,72.07843137254902
1,74.16078431372549,68.90196078431373
1,59.90588235294118,70.0
1,48.92156862745098,73.6313725490196
1,48.54509803921569,70.28235294117647
1,57.12156862745098,89.27843137254902
1,60.45882352941177,81.33333333333333
1,68.14509803921568,73.46666666666667
1,49.8156862745098,79.2156862745098
1,44.5843137254902,77.84313725490196
1,67.45098039215686,84.0078431372549
1,46.27843137254902,78.0392156862745
1,70.04313725490196,78.16470588235293
1,72.28627450980392,76.69019607843137
1,46.12156862745098,75.71764705882353
1,51.63529411764706,82.4156862745098
1,44.67843137254902,74.24313725490197
1,47.07843137254902,66.26666666666667
1,68.38823529411765,75.53725490196078
1,46.03921568627451,72.83921568627451
1,58.56078431372549,79.32549019607843
1,65.2078431372549,84.25882352941176
1,58.67843137254902,82.96470588235294
1,44.83529411764706,72.76862745098039
1,58.86666666666667,82.29019607843138
1,45.73725490196078,81.15294117647059
1,49.588235294117645,76.79215686274509
1,60.345098039215685,69.28627450980392
1,53.09803921568628,75.67843137254903
1,63.4156862745098,79.73333333333333
1,53.88627450980392,73.29411764705881
1,55.6078431372549,75.86666666666667
1,51.16470588235294,85.09803921568627
1,67.52941176470588,83.01176470588236
1,45.52941176470589,80.54117647058823
1,44.858823529411765,79.09019607843138
1,46.49803921568628,72.71372549019608
1,69.18823529411765,68.14117647058823
1,68.6313725490196,75.81960784313725
1,46.694117647058825,77.70196078431371
1,44.52941176470589,75.56078431372549
1,53.1843137254902,84.96470588235294
1,46.29019607843137,72.84705882352941
1,48.96078431372549,72.20392156862746
1,51.65098039215686,83.36470588235295
1,64.04705882352941,61.52156862745098
1,44.858823529411765,78.57254901960785
1,59.83921568627451,59.38823529411765
1,44.13725490196079,73.56862745098039
1,48.70196078431373,83.32549019607843
1,48.50588235294118,77.60784313725489
1,57.30980392156863,78.93333333333334
1,64.8078431372549,66.97254901960784
1,61.674509803921566,69.29411764705883
1,55.05098039215687,87.45882352941176
1,55.95686274509804,60.91764705882353
1,47.61176470588235,77.6
1,58.9921568627451,70.87058823529412
1,56.490196078431374,88.15686274509804
1,58.55294117647059,88.18823529411765
1,59.95294117647059,59.11372549019608
1,47.588235294117645,67.25490196078431
1,56.67843137254902,89.15294117647059
1,53.05098039215687,87.27058823529411
1,63.11372549019608,60.20392156862745
1,55.98823529411764,58.603921568627456
1,52.38039215686275,77.09019607843138
1,58.917647058823526,84.65098039215687
1,59.41960784313726,74.68235294117648
1,47.22745098039216,73.30980392156863
1,71.98039215686275,65.80392156862746
1,53.21176470588235,82.22745098039215
1,64.56862745098039,79.27843137254902
1,45.25490196078432,68.93333333333334
1,46.05490196078431,78.51764705882353
1,50.28235294117647,61.21568627450981
1,60.31372549019608,70.23529411764706
1,52.41960784313726,78.0078431372549
1,60.37647058823529,61.75686274509803
1,50.59607843137255,67.51372549019608
1,67.61176470588235,64.12549019607843
1,48.21568627450981,69.89803921568628
1,59.05490196078431,63.51372549019608
1,51.780392156862746,84.86274509803923
1,48.01568627450981,83.84313725490196
1,55.101960784313725,87.16078431372549
1,68.36470588235294,84.54117647058823
1,52.89411764705882,66.69019607843137
1,46.34901960784314,70.7764705882353
1,54.71372549019608,86.65098039215687
1,62.9921568627451,88.32941176470588
1,49.62745098039216,82.0392156862745
1,67.55686274509804,63.70980392156863
1,64.93333333333334,81.67058823529412
1,58.188235294117646,81.01960784313727
1,45.77254901960784,72.34509803921569
1,50.345098039215685,86.52549019607844
1,55.03529411764706,87.01960784313725
1,54.52549019607843,70.50196078431372
1,65.36470588235294,72.75294117647059
1,54.372549019607845,83.84313725490196
1,51.294117647058826,76.26666666666667
1,48.61960784313725,75.06666666666666
1,47.5843137254902,83.41960784313726
1,54.52156862745098,84.10980392156863
1,45.75686274509804,66.31372549019608
1,58.38039215686275,73.61568627450981
1,57.325490196078434,59.1843137254902
1,50.25098039215686,79.51372549019608
1,57.52941176470589,74.32156862745097
1,48.34117647058824,82.19607843137254
1,59.76078431372549,89.61568627450981
1,55.93333333333333,80.84705882352941
1,69.43137254901961,84.65098039215687
1,69.12549019607843,69.27843137254902
1,58.64313725490196,89.41960784313726
1,57.17254901960784,62.16470588235293
1,70.10980392156863,66.12549019607843
1,67.41568627450981,63.1921568627451
1,51.67843137254902,76.94901960784314
5,97.89803921568628,121.03529411764706
5,103.5764705882353,134.3372549019608
5,108.6627450980392,115.81960784313723
5,107.85882352941177,133.4823529411765
5,108.47843137254904,127.71764705882352
5,88.77254901960784,136.35294117647058
5,102.31372549019608,134.65882352941176
5,93.5764705882353,127.5686274509804
5,92.1921568627451,125.5843137254902
5,93.05098039215686,121.33333333333334
5,93.49019607843135,113.49803921568628
5,93.6156862745098,123.25490196078432
5,84.65098039215687,122.93333333333334
5,101.25098039215686,130.05490196078432
5,98.33333333333331,130.61960784313726
5,101.8470588235294,136.20392156862744
5,95.51764705882351,114.52549019607844
5,87.82352941176471,127.97647058823529
5,91.34901960784312,116.03921568627452
5,101.6078431372549,122.89411764705882
5,86.65882352941176,132.52549019607844
5,106.86666666666666,128.04705882352943
5,93.40392156862744,134.4
5,110.29803921568627,135.67843137254903
5,113.81176470588235,133.16862745098038
5,92.48627450980392,131.69411764705882
5,88.3921568627451,132.25098039215686
5,107.38039215686274,133.44313725490196
5,97.42745098039217,128.50980392156862
5,95.4313725490196,139.0980392156863
5,107.00392156862743,126.65882352941176
5,114.03921568627452,127.28627450980392
5,113.00392156862743,117.51372549019608
5,91.89411764705882,133.91372549019607
5,106.4235294117647,124.71372549019608
5,107.98039215686276,116.63529411764704
5,94.02745098039216,130.61960784313726
5,92.29803921568627,120.0392156862745
5,101.30588235294118,121.53725490196078
5,103.1921568627451,110.14901960784314
5,99.02352941176471,134.56470588235294
5,115.14117647058823,134.4
5,109.4,123.87450980392155
5,97.47058823529412,111.41176470588236
5,88.54509803921569,123.28627450980392
5,100.8078431372549,126.02352941176471
5,95.47843137254904,121.29411764705884
5,91.82745098039216,136.26666666666668
5,106.83529411764704,133.71764705882353
5,95.88627450980393,127.2156862745098
5,95.4313725490196,129.90588235294118
5,95.96078431372548,137.32549019607842
5,86.7764705882353,124.64313725490196
5,105.3372549019608,135.9607843137255
5,91.41176470588236,125.30980392156864
5,95.5843137254902,139.12941176470588
5,102.50588235294116,125.75686274509803
5,99.4235294117647,117.88235294117646
5,107.74509803921568,119.12156862745098
5,85.96862745098039,130.26666666666665
5,98.13333333333334,128.98039215686276
5,92.30980392156864,132.09411764705882
5,102.94509803921568,133.90588235294118
5,102.65098039215688,122.32156862745096
5,103.45882352941176,138.21960784313725
5,98.2078431372549,129.6392156862745
5,101.06666666666666,122.90196078431372
5,110.27843137254902,111.41176470588236
5,98.48235294117649,134.68235294117648
5,98.0313725490196,131.75686274509803
5,99.90588235294118,110.10980392156864
5,91.72549019607844,124.58039215686276
5,107.49019607843135,128.7843137254902
5,105.7607843137255,129.6392156862745
5,103.54901960784314,129.01176470588234
5,102.74509803921568,118.59607843137256
5,94.14901960784314,137.13725490196077
5,102.63529411764706,122.54901960784316
5,97.9686274509804,141.13725490196077
5,109.25882352941176,130.46274509803922
5,94.32549019607843,117.2
5,103.3843137254902,123.2470588235294
5,103.71764705882352,137.33333333333331
5,105.00784313725492,124.0392156862745
5,108.2078431372549,139.09803921568627
5,97.26274509803922,136.18823529411765
5,100.01960784313724,139.60784313725492
5,98.6313725490196,128.69803921568626
5,91.34901960784312,123.45882352941176
5,106.25882352941176,140.98823529411766
5,89.8,134.01568627450982
5,95.30980392156864,127.521568627451
5,108.3372549019608,131.7019607843137
5,89.0156862745098,121.1529411764706
5,90.4156862745098,112.71372549019608
5,96.2313725490196,129.2313725490196
5,94.85490196078432,138.48627450980393
5,104.44705882352942,138.49411764705883
5,96.6470588235294,125.43529411764706
5,85.00392156862745,128.478431372549
5,102.30588235294118,131.2156862745098
5,88.83921568627451,134.8862745098039
5,89.41568627450981,113.27058823529411
5,90.20392156862744,112.90980392156862
5,97.31372549019608,119.12941176470588
5,100.50980392156865,137.20784313725488
5,102.49019607843135,113.02745098039216
5,116.27843137254902,131.35686274509806
5,106.90980392156862,129.7019607843137
5,89.69411764705882,125.36470588235294
5,109.07450980392156,135.33333333333334
5,106.90588235294118,133.2156862745098
5,92.62745098039215,122.66666666666669
5,92.30196078431372,115.1529411764706
5,100.3529411764706,120.54117647058824
5,100.0470588235294,117.77254901960784
5,106.12156862745098,118.05490196078432
5,107.29411764705884,124.94901960784314
5,111.05882352941175,120.46274509803922
5,91.71764705882352,123.2627450980392
5,89.17647058823529,119.2
5,99.86666666666666,121.50588235294116
5,109.06274509803922,123.85098039215686
5,113.2392156862745,120.65882352941176
5,110.08627450980391,139.01960784313724
5,91.97254901960784,116.4
5,103.91372549019609,141.44313725490196
5,96.33333333333331,113.9529411764706
5,93.62745098039215,132.10196078431375
5,94.33333333333331,131.52941176470588
5,92.25490196078432,125.9921568627451
5,96.24313725490197,126.11764705882354
5,102.07058823529412,125.74117647058824
5,100.83921568627451,126.46274509803922
5,116.83529411764704,123.76470588235291
5,90.02745098039216,122.4470588235294
5,117.12156862745098,123.5843137254902
5,106.61960784313726,111.40392156862744
5,99.8156862745098,121.05882352941175
5,87.98823529411764,116.13333333333333
5,107.23529411764706,135.67058823529413
5,107.34117647058824,112.09411764705882
5,89.28235294117647,118.72156862745098
5,89.0156862745098,133.44313725490196
5,100.4,137.2156862745098
5,93.84313725490196,120.56470588235294
5,88.85490196078432,119.2392156862745
5,94.61960784313726,122.25098039215686
5,110.92941176470588,123.48235294117649
5,99.3921568627451,131.79607843137256
5,88.28627450980392,117.9921568627451
5,103.26274509803922,138.69803921568626
5,116.61176470588236,118.8235294117647
5,87.38823529411765,120.3921568627451
5,90.1921568627451,126.68235294117648
5,88.67058823529412,131.2
5,100.72941176470589,129.03529411764706
5,97.28235294117648,116.29803921568627
5,92.66666666666669,129.89019607843136
5,85.26666666666667,125.97647058823529
5,89.3921568627451,131.40392156862745
5,107.49019607843135,115.75686274509803
5,95.74117647058824,130.46274509803922
5,108.45882352941176,117.14509803921568
5,93.23529411764706,121.2313725490196
5,95.90980392156862,139.20784313725488
5,95.39607843137254,120.58823529411764
5,98.88235294117646,112.478431372549
5,110.03921568627452,127.6156862745098
5,99.81960784313723,128.3843137254902
5,92.6313725490196,115.5686274509804
5,98.47843137254904,120.30588235294118
5,98.86666666666666,111.5529411764706
5,86.45098039215686,122.10980392156864
5,92.53333333333332,120.76078431372548
